date,close
2024-05-06,959.3
2024-05-07,981.4
2024-05-08,978.6
2024-05-09,984.7
2024-05-10,1001.1
2024-05-13,1005.3
2024-05-14,1039.3
2024-05-15,1063.3
2024-05-16,1065.4
2024-05-17,1084.6
2024-05-20,1059.7
2024-05-21,1056.7
2024-05-22,1044.1
2024-05-23,1025.7
2024-05-24,1034.8
2024-05-28,1061.7
2024-05-29,1042.7
2024-05-30,1032.9
2024-05-31,1037.7
2024-06-01,1001.9
2024-06-03,1018.5
2024-06-04,991.6
2024-06-05,996.0
2024-06-06,1008.3
2024-06-07,967.8
2024-06-10,972.5
2024-06-11,955.6
2024-06-12,968.2
2024-06-13,951.3
2024-06-14,955.3
2024-06-17,967.8
2024-06-18,974.1
2024-06-20,981.6
2024-06-21,993.7
2024-06-24,999.1
2024-06-25,983.7
2024-06-26,1020.7
2024-06-27,991.7
2024-06-28,1001.9
2024-07-01,978.3
2024-07-02,998.2
2024-07-03,1002.0
2024-07-05,1035.3
2024-07-08,1003.7
2024-07-09,989.7
2024-07-10,997.5
2024-07-11,1005.5
2024-07-12,999.0
2024-07-15,998.5
2024-07-16,1000.0
2024-07-17,996.9
2024-07-18,974.7
2024-07-19,962.5
2024-07-22,945.4
2024-07-23,945.0
2024-07-24,958.8
2024-07-25,934.9
2024-07-26,934.1
2024-07-29,949.0
2024-07-30,965.0
2024-07-31,982.2
2024-08-01,965.4
2024-08-02,962.7
2024-08-05,911.0
2024-08-06,915.4
2024-08-07,924.1
2024-08-08,934.3
