date,close
1990-09-01,461.66
1990-10-01,424.95
1990-11-01,422.24
1990-12-01,420.07
1991-01-01,407.84
1991-02-01,386.79
1991-03-01,399.99
1991-04-01,396.88
1991-05-01,389.64
1991-06-01,376.05
1991-07-01,376.03
1991-08-01,346.35
1991-09-01,349.34
1991-10-01,362.48
1991-11-01,365.11
1991-12-01,353.3
1992-01-01,341.19
1992-02-01,362.12
1992-03-01,356.94
1992-04-01,347.3
1992-05-01,358.59
1992-06-01,369.13
1992-07-01,383.12
1992-08-01,359.55
1992-09-01,362.14
1992-10-01,358.07
1992-11-01,356.11
1992-12-01,361.97
1993-01-01,359.14
1993-02-01,359.02
1993-03-01,350.46
1993-04-01,368.01
1993-05-01,385.16
1993-06-01,383.02
1993-07-01,403.65
1993-08-01,391.9
1993-09-01,362.46
1993-10-01,367.91
1993-11-01,374.41
1993-12-01,383.17
1994-01-01,387.8
1994-02-01,394.02
1994-03-01,400.28
1994-04-01,397.9
1994-05-01,398.01
1994-06-01,401.09
1994-07-01,411.95
1994-08-01,412.19
1994-09-01,417.28
1994-10-01,419.4
1994-11-01,412.37
1994-12-01,410.85
1995-01-01,413.9
1995-02-01,413.97
1995-03-01,416.89
1995-04-01,448.29
1995-05-01,437.35
1995-06-01,438.53
1995-07-01,433.63
1995-08-01,425.34
1995-09-01,429.65
1995-10-01,412.66
1995-11-01,413.12
1995-12-01,408.71
1996-01-01,415.48
1996-02-01,420.21
1996-03-01,411.19
1996-04-01,404.39
1996-05-01,401.42
1996-06-01,392.25
1996-07-01,393.66
1996-08-01,400.03
1996-09-01,389.86
1996-10-01,384.18
1996-11-01,381.98
1996-12-01,370.7
1997-01-01,360.1
1997-02-01,365.01
1997-03-01,378.9
1997-04-01,371.08
1997-05-01,387.5
1997-06-01,430.76
1997-07-01,415.52
1997-08-01,424.55
1997-09-01,424.73
1997-10-01,423.12
1997-11-01,392.29
1997-12-01,365.42
1998-01-01,373.86
1998-02-01,386.08
1998-03-01,398.99
1998-04-01,413.75
1998-05-01,388.9
1998-06-01,355.43
1998-07-01,378.43
1998-08-01,369.18
1998-09-01,361.15
1998-10-01,342.6
1998-11-01,347.18
1998-12-01,351.79
1999-01-01,355.11
1999-02-01,364.07
1999-03-01,369.93
1999-04-01,357.15
1999-05-01,356.01
1999-06-01,356.78
1999-07-01,349.06
1999-08-01,350.06
1999-09-01,370.93
1999-10-01,421.14
1999-11-01,434.02
1999-12-01,439.13
2000-01-01,441.0
2000-02-01,519.71
2000-03-01,479.33
2000-04-01,497.55
2000-05-01,525.89
2000-06-01,559.73
2000-07-01,560.29
2000-08-01,577.61
2000-09-01,591.9
2000-10-01,579.72
2000-11-01,593.34
2000-12-01,609.5
2001-01-01,620.47
2001-02-01,600.92
2001-03-01,584.23
2001-04-01,594.86
2001-05-01,610.7
2001-06-01,579.72
2001-07-01,530.84
2001-08-01,451.7
2001-09-01,457.9
2001-10-01,431.39
2001-11-01,429.89
2001-12-01,461.73
2002-01-01,472.11
2002-02-01,471.15
2002-03-01,512.05
2002-04-01,539.2
2002-05-01,533.85
2002-06-01,554.7
2002-07-01,526.2
2002-08-01,544.84
2002-09-01,556.33
2002-10-01,580.2
2002-11-01,588.1
2002-12-01,595.44
2003-01-01,627.91
2003-02-01,681.7
2003-03-01,674.33
2003-04-01,624.91
2003-05-01,650.36
2003-06-01,661.67
2003-07-01,681.52
2003-08-01,692.19
2003-09-01,705.25
2003-10-01,732.48
2003-11-01,760.38
2003-12-01,807.87
2004-01-01,849.93
2004-02-01,846.32
2004-03-01,899.76
2004-04-01,880.64
2004-05-01,809.83
2004-06-01,807.55
2004-07-01,809.52
2004-08-01,848.68
2004-09-01,847.89
2004-10-01,841.43
2004-11-01,854.41
2004-12-01,848.24
2005-01-01,859.07
2005-02-01,864.32
2005-03-01,866.83
2005-04-01,864.86
2005-05-01,866.23
2005-06-01,880.09
2005-07-01,873.67
2005-08-01,898.43
2005-09-01,914.64
2005-10-01,931.0
2005-11-01,962.61
2005-12-01,976.59
2006-01-01,1026.05
2006-02-01,1041.5
2006-03-01,1041.09
2006-04-01,1098.75
2006-05-01,1260.83
2006-06-01,1188.55
2006-07-01,1228.83
2006-08-01,1233.52
2006-09-01,1183.6
2006-10-01,1082.45
2006-11-01,1183.0
2006-12-01,1121.19
2007-01-01,1146.65
2007-02-01,1204.55
2007-03-01,1218.77
2007-04-01,1275.81
2007-05-01,1300.65
2007-06-01,1286.24
2007-07-01,1303.02
2007-08-01,1263.61
2007-09-01,1307.65
2007-10-01,1410.7
2007-11-01,1448.73
2007-12-01,1492.9
2008-01-01,1583.3
2008-02-01,1999.67
2008-03-01,2025.19
2008-04-01,1988.41
2008-05-01,2052.45
2008-06-01,2039.24
2008-07-01,1904.43
2008-08-01,1485.55
2008-09-01,1223.18
2008-10-01,912.57
2008-11-01,840.3
2008-12-01,839.7
2009-01-01,947.41
2009-02-01,1033.25
2009-03-01,1081.77
2009-04-01,1165.45
2009-05-01,1128.67
2009-06-01,1217.86
2009-07-01,1162.26
2009-08-01,1244.57
2009-09-01,1288.7
2009-10-01,1332.77
2009-11-01,1400.62
2009-12-01,1437.48
2010-01-01,1557.9
2010-02-01,1520.35
2010-03-01,1599.43
2010-04-01,1710.5
2010-05-01,1624.86
2010-06-01,1553.23
2010-07-01,1525.59
2010-08-01,1540.59
2010-09-01,1591.75
2010-10-01,1688.69
2010-11-01,1692.77
2010-12-01,1711.39
2011-01-01,1785.43
2011-02-01,1825.9
2011-03-01,1770.17
2011-04-01,1797.9
2011-05-01,1786.55
2011-06-01,1768.5
2011-07-01,1759.76
2011-08-01,1804.7
2011-09-01,1748.11
2011-10-01,1535.19
2011-11-01,1596.98
2011-12-01,1454.59
2012-01-01,1499.32
2012-02-01,1657.76
2012-03-01,1655.41
2012-04-01,1585.81
2012-05-01,1470.7
2012-06-01,1443.86
2012-07-01,1425.82
2012-08-01,1453.26
2012-09-01,1623.65
2012-10-01,1635.83
2012-11-01,1576.36
2012-12-01,1582.25
2013-01-01,1638.89
2013-02-01,1674.55
2013-03-01,1582.95
2013-04-01,1493.07
2013-05-01,1475.17
2013-06-01,1430.23
2013-07-01,1401.48
2013-08-01,1496.09
2013-09-01,1456.86
2013-10-01,1413.48
2013-11-01,1420.1
2013-12-01,1355.67
2014-01-01,1420.95
2014-02-01,1409.53
2014-03-01,1451.62
2014-04-01,1430.33
2014-05-01,1456.27
2014-06-01,1452.76
2014-07-01,1492.18
2014-08-01,1446.33
2014-09-01,1359.48
2014-10-01,1259.76
2014-11-01,1208.32
2014-12-01,1215.32
2015-01-01,1242.45
2015-02-01,1197.16
2015-03-01,1138.64
2015-04-01,1151.29
2015-05-01,1140.4
2015-06-01,1088.82
2015-07-01,1009.27
2015-08-01,984.1
2015-09-01,964.38
2015-10-01,976.91
2015-11-01,885.2
2015-12-01,859.82
2016-01-01,855.25
2016-02-01,919.35
